Micros,Voltage,Pack SoC,DCL,Failsafe,DTC1,DTC2,Temperature High,PC,Torque,RPM,Motor_temp,Controller_temp,time_interval,input_power,output_power,speed,motor_efficiency,E_remaining,E_per_km
797171076,55.4,87.0,176,0,0,0,29,43.6,4.7,3527,45,39,0.524998,2.41544,1.736153993,25.46648911,71.87733882853642,7.83,0.0948477817090037
797693078,55.5,87.0,176,0,0,0,29,39.5,5.8,3449,45,39,0.522002,2.19225,2.095106547,24.90329485,95.56877851522407,7.83,0.088030520186368
798215076,54.9,86.5,176,0,0,0,29,66.0,9.4,2921,45,39,0.521998,3.6234,2.875705027,21.09090295,79.36482383948777,7.785,0.1717991879527377
798737078,53.8,86.5,176,0,0,0,29,115.3,10.4,2952,45,39,0.522002,6.20314,3.21539712,21.31473656,51.83499195568696,7.785,0.291025881672919
799259079,54.6,86.5,176,0,0,0,29,74.2,12.7,3288,45,39,0.522001,4.05132,4.37341264,23.74080414,107.95031347807628,7.785,0.1706479686243685
799781075,55.1,86.5,176,0,0,0,29,55.0,8.7,3348,45,39,0.521996,3.0305,3.05063064,24.17403049,100.66426794258373,7.785,0.1253618010142586
800303079,55.1,86.5,176,0,0,0,30,51.5,7.3,3554,45,39,0.522004,2.83765,2.717222547,25.66144097,95.75608503515232,7.785,0.1105803062001627
800825078,55.5,86.5,176,0,0,0,30,39.6,5.2,3608,45,39,0.521999,2.1978,1.964964907,26.05134469,89.40599267449268,7.785,0.0843641672302482
801347079,55.4,86.5,176,0,0,0,29,45.2,5.3,3683,45,39,0.522001,2.50408,2.044384193,26.59287763,81.64212776748346,7.785,0.0941635589363632
801871075,55.1,86.5,176,0,0,0,29,54.1,6.3,3636,45,39,0.523996,2.98091,2.39910552,26.25351699,80.48231982850874,7.785,0.1135432635991373
802393079,53.7,86.5,176,0,0,0,29,114.4,9.3,3702,45,39,0.522004,6.14328,3.60582204,26.73006598,58.69538813142165,7.785,0.2298265931927191
802915077,53.7,86.5,176,0,0,0,29,122.0,15.0,4064,45,39,0.521998,6.5514,6.384544,29.34386497,97.45312452300271,7.785,0.223263023010019
803437079,54.6,86.5,176,0,0,0,29,73.4,9.5,4175,46,39,0.522002,4.00764,4.153985833,30.14533373,103.65167113313572,7.785,0.1329439586204242
803959075,53.6,86.5,176,0,0,0,29,131.2,8.6,4535,46,39,0.521996,7.03232,4.084704733,32.74469184,58.084739218351835,7.785,0.2147621371537696
804481076,54.6,86.5,176,0,0,0,29,68.0,5.7,4563,46,39,0.522001,3.7128,2.72401974,32.94686414,73.36834033613445,7.785,0.1126905426939366
805003077,54.9,86.5,176,0,0,0,29,57.8,5.9,4827,46,39,0.522001,3.17322,2.98273202,34.85306009,93.99701312862014,7.785,0.0910456640480316
805525077,54.8,86.5,176,0,0,0,29,58.3,4.8,4997,46,39,0.522,3.19484,2.51209184,36.08053476,78.62966032727773,7.785,0.0885474680808195
806049075,54.4,86.5,176,0,0,0,29,82.9,8.0,4933,46,39,0.523998,4.50976,4.133196267,35.61842665,91.65002720765628,7.785,0.1266131164162468
806571079,54.7,86.5,176,0,0,0,29,68.4,5.6,4690,46,39,0.522004,3.74148,2.750716267,33.86385992,73.51947002255793,7.785,0.1104859283270978
807093075,55.3,86.5,176,0,0,0,29,39.9,4.2,4815,46,39,0.521996,2.20647,2.1180222,34.76641482,95.9914342819073,7.785,0.0634655604100624
807615079,55.2,86.5,176,0,0,0,29,43.3,4.6,4466,46,40,0.522004,2.39016,2.151599707,32.24648154,90.01906596211133,7.785,0.0741215750014505
808137078,55.3,86.5,176,0,0,0,29,42.5,6.9,4616,46,40,0.521999,2.35025,3.33579856,33.32954742,141.93377555579195,7.785,0.0705155089681682
808659076,55.4,86.5,176,0,0,0,29,36.6,3.7,3794,46,40,0.521998,2.02764,1.470225587,27.39434638,72.50920217592868,7.785,0.0740167322072095
809181075,53.7,86.5,176,0,0,0,30,117.0,6.2,3482,46,40,0.521999,6.2829,2.261025093,25.14156935,35.98696609845772,7.785,0.2499008678628885
809703079,55.2,86.5,176,0,0,0,30,48.0,8.8,3293,46,40,0.522004,2.6496,3.035004427,23.77690634,114.54575886926328,7.785,0.1114358597418775
810227075,55.4,86.5,176,0,0,0,29,36.1,5.5,3411,46,40,0.523996,1.99994,1.9648497,24.62891816,98.24543236297089,7.785,0.0812029171158689
810749076,55.6,86.5,176,0,0,0,29,30.8,6.9,3069,46,40,0.522001,1.71248,2.21784354,22.15952795,129.51062435765675,7.785,0.0772796245418215
811271078,55.4,86.5,176,0,0,0,29,38.0,6.5,2516,46,40,0.522002,2.1052,1.712808933,18.16662507,81.3608651434543,7.785,0.1158828341471353
811793076,55.3,86.5,176,0,0,0,29,42.0,8.7,2602,46,40,0.521998,2.3226,2.37089036,18.78758284,102.07915095151985,7.785,0.1236242054009753
812315078,55.3,86.5,176,0,0,0,29,45.7,8.1,3336,46,40,0.522002,2.52721,2.83006224,24.08738522,111.98365945054032,7.785,0.1049184034264388
812837079,54.7,86.5,176,0,0,0,29,69.2,5.9,2790,46,40,0.522001,3.78524,1.7240154,20.14502541,45.54573554120743,7.785,0.1878994899714053
813359075,53.9,86.5,176,0,0,0,29,106.4,17.5,3488,46,40,0.521996,5.73496,6.392922667,25.18489198,111.47283794481564,7.785,0.2277142981019845
813881076,53.3,86.5,176,0,0,0,29,133.0,10.8,3245,46,40,0.522001,7.0889,3.6704844,23.43032525,51.77791194684648,7.785,0.3025523514659703
814403078,55.5,86.5,176,0,0,0,29,31.8,5.6,3183,46,40,0.522002,1.7649,1.86685072,22.98265802,105.77657204374187,7.785,0.0767926842258256
814927076,56.1,86.5,176,0,0,0,29,5.0,0.8,2971,46,40,0.523998,0.2805,0.248930187,21.45192491,88.74516470588235,7.785,0.0130757496670726
815449075,55.4,86.5,176,0,0,0,29,36.1,13.9,3108,46,40,0.521999,1.99994,4.52460568,22.44112508,226.23707111213335,7.785,0.0891194177150408
815971079,55.3,86.5,176,0,0,0,29,40.2,5.6,2888,46,40,0.522004,2.22306,1.693831253,20.85262845,76.1936813671246,7.785,0.1066081432050835
816493076,55.4,86.5,176,0,0,0,30,38.4,8.4,2356,46,40,0.521997,2.12736,2.07271456,17.01135479,97.43130264741276,7.785,0.125055295493017
817015079,52.8,86.5,176,0,0,0,30,129.2,19.8,2852,46,40,0.522003,6.82176,5.91424944,20.59269264,86.69682662538699,7.785,0.3312709085333097
817537078,55.0,86.5,176,0,0,0,29,55.7,11.3,2564,46,40,0.521999,3.0635,3.034459813,18.51320615,99.05205852782764,7.785,0.165476469887416
818059076,55.4,86.5,176,0,0,0,29,34.9,7.8,2756,46,40,0.521998,1.93346,2.25143152,19.89953048,116.44572528006788,7.785,0.0971610863855919
818581075,54.8,86.5,176,0,0,0,30,63.2,8.9,2948,46,40,0.521999,3.46336,2.747909413,21.28585481,79.3422980285041,7.785,0.1627071137576739
819105079,55.3,86.5,176,0,0,0,30,42.6,9.8,3453,46,40,0.524004,2.35578,3.54411316,24.93217661,150.44329945920248,7.785,0.0944875386072439
819627075,55.2,86.5,176,0,0,0,30,46.0,8.2,2998,46,40,0.521996,2.5392,2.574722373,21.64687677,101.39895923913042,7.785,0.1173009865108591
820149076,55.2,86.5,176,0,0,0,29,42.8,5.8,3361,46,40,0.522001,2.36256,2.041650653,24.2678962,86.41688054483272,7.785,0.0973533091014292
820671078,54.6,86.5,176,0,0,0,29,72.0,7.4,3603,46,40,0.522002,3.9312,2.79242108,26.01524249,71.03228225478226,7.785,0.1511114109934249
821193076,55.1,86.5,176,0,0,0,30,53.7,7.5,3356,46,40,0.521998,2.95887,2.636138,24.23179401,89.09272796709554,7.785,0.1221069310336218
821715078,55.2,86.5,176,0,0,0,30,42.4,7.9,3186,46,40,0.522002,2.34048,2.63607516,23.00431934,112.62968109105825,7.785,0.1017408933256444
822237079,55.2,86.5,176,0,0,0,29,43.8,6.5,3222,46,40,0.522001,2.41776,2.1934302,23.26425515,90.72158526900932,7.785,0.1039259578443885
822759075,55.4,86.5,176,0,0,0,29,35.8,5.7,3332,46,40,0.521996,1.98332,1.98913736,24.05850347,100.293314240768,7.785,0.0824373802997813
823281076,55.7,86.0,176,0,0,0,29,26.2,6.1,2947,46,40,0.522001,1.45934,1.882759713,21.27863437,129.01446633409623,7.74,0.0685824087497585
823805078,55.6,86.0,176,0,0,0,29,27.3,7.3,3128,46,40,0.524002,1.51788,2.391522827,22.58553387,157.55677833557334,7.74,0.067205849936369
824327079,55.1,86.0,176,0,0,0,29,52.1,9.2,2735,46,40,0.522001,2.87071,2.635300133,19.74790125,91.79959428155404,7.74,0.1453678526977645
824849075,54.5,86.0,176,0,0,0,29,73.3,20.4,2637,47,40,0.521996,3.99485,5.63410872,19.04029821,141.0342996608133,7.74,0.2098102643109811
825371079,55.3,86.0,176,0,0,0,29,39.9,8.0,2772,47,40,0.522004,2.20647,2.3225664,20.01505751,105.26163510040925,7.74,0.1102405026264648
825893075,55.0,86.0,176,0,0,0,29,52.1,6.4,2754,47,40,0.521996,2.8655,1.84598784,19.8850896,64.42114255801779,7.74,0.1441029463603724
826415086,54.8,86.0,176,0,0,0,29,62.2,17.7,3241,47,40,0.522011,3.40856,6.00810098,23.4014435,176.2650790949844,7.74,0.1456559720343747
826937077,55.0,86.0,176,0,0,0,29,50.5,17.7,3159,47,40,0.521991,2.7775,5.85609102,22.80936748,210.84036075607565,7.74,0.1217701456401806
827459076,54.5,86.0,176,0,0,0,29,71.7,12.4,3238,47,40,0.521999,3.90765,4.205169013,23.37978218,107.61375796194643,7.74,0.1671379985457161
827983077,54.3,86.0,176,0,0,0,29,85.1,15.9,3482,47,40,0.524001,4.62093,5.79843532,25.14156935,125.48199864529434,7.74,0.1837964025105696
828505079,55.3,86.0,176,0,0,0,29,36.8,10.8,4230,47,40,0.522002,2.03504,4.7846376,30.54245788,235.112705401368,7.74,0.0666298700646681
829027077,54.3,86.0,176,0,0,0,29,85.0,11.4,3324,47,40,0.521998,4.6155,3.96872304,24.00073995,85.98684952876178,7.74,0.1923065709480344
829549076,55.1,86.0,176,0,0,0,30,46.7,6.5,3162,47,40,0.521999,2.57317,2.1525842,22.8310288,83.65495478339946,7.74,0.1127049517803595
830071078,54.5,86.0,176,0,0,0,29,73.2,6.2,2839,47,40,0.522002,3.9894,1.843495187,20.49882693,46.209835739710236,7.74,0.1946160145467406
830593076,54.9,86.0,176,0,0,0,29,56.4,7.5,3012,47,40,0.521998,3.09636,2.365926,21.74796292,76.40991357594079,7.74,0.1423747139624054
831115078,54.9,86.0,176,0,0,0,30,56.6,10.9,3080,47,40,0.522002,3.10734,3.516107467,22.23895278,113.15489991439622,7.74,0.1397251044480162
832161078,54.5,86.0,176,0,0,0,29,73.1,7.2,2999,47,40,1.046,3.98395,2.26148592,21.65409721,56.764917230386935,7.74,0.1839813482577415
832683079,54.9,86.0,176,0,0,0,29,56.5,8.8,3181,47,40,0.522001,3.10185,2.931779253,22.96821715,94.51711891290682,7.74,0.135049663617448
833205076,54.4,86.0,176,0,0,0,30,79.6,7.0,2743,47,40,0.521997,4.33024,2.010984733,19.80566477,46.44049135844664,7.74,0.2186364381244649
833727079,55.1,86.0,176,0,0,0,30,49.5,5.1,2269,47,40,0.522003,2.72745,1.21196366,16.38317658,44.43577920768483,7.74,0.1664787037288955
834249075,55.0,86.0,176,0,0,0,30,50.2,13.2,2776,47,40,0.521996,2.761,3.83776448,20.04393926,138.99907569721114,7.74,0.1377473741157206
834771079,54.5,86.0,176,0,0,0,30,71.2,16.5,3025,47,40,0.522004,3.8804,5.2275025,21.84182863,134.71555767446654,7.74,0.1776591175461484
835293075,55.0,86.0,176,0,0,0,30,51.4,9.5,2381,47,40,0.521996,2.827,2.369015633,17.19186577,83.79963328616908,7.74,0.1644382313019886
835815079,54.9,86.0,176,0,0,0,30,54.8,8.7,2589,47,40,0.522004,3.00852,2.35904502,18.69371713,78.41214351242472,7.74,0.1609374946180112
836337079,55.0,86.0,176,0,0,0,30,53.3,7.9,2784,47,40,0.522,2.9315,2.30346304,20.10170278,78.57625925294217,7.74,0.1458334168047031
836861076,54.5,86.0,176,0,0,0,30,73.4,11.0,3020,47,40,0.523997,4.0003,3.479241333,21.80572643,86.97451023673224,7.74,0.1834518108278404
837383078,55.1,86.0,176,0,0,0,29,45.8,6.8,3205,47,40,0.522002,2.52358,2.282558267,23.14150769,90.44921369641543,7.74,0.1090499389151943
837905079,55.2,86.0,176,0,0,0,29,42.0,6.9,3286,47,40,0.522001,2.3184,2.37466076,23.72636326,102.42670634920634,7.74,0.0977140902124078
838427078,55.3,86.0,176,0,0,0,30,38.0,5.8,3431,47,40,0.521999,2.1014,2.084172387,24.77332695,99.18018402017704,7.74,0.0848251025888147
838949076,55.1,86.0,176,0,0,0,30,45.3,5.4,3207,47,40,0.521998,2.49603,1.81375092,23.15594856,72.66542950204925,7.74,0.107792172431739
839471078,55.8,86.0,176,0,0,0,30,17.2,4.2,3242,47,40,0.522002,0.95976,1.42609096,23.40866394,148.5882887388514,7.74,0.0410002041321116
839993076,56.1,86.0,176,0,0,0,30,2.8,0.2,2787,47,40,0.521998,0.15708,0.05837836,20.12336409,37.164731347084285,7.74,0.0078058519091277
840515078,55.8,86.0,176,0,0,0,30,18.0,0.9,3095,47,40,0.522002,1.0044,0.2917347,22.34725937,29.045669056152928,7.74,0.0449451086314572
841039079,55.0,86.0,176,0,0,0,30,56.8,17.5,3003,47,40,0.524001,3.124,5.5039985,21.68297896,176.1843309859155,7.74,0.1440761440465835
841561075,55.2,86.0,176,0,0,0,30,41.9,11.8,2995,47,40,0.521996,2.31288,3.701380733,21.62521545,160.0334099910069,7.74,0.1069529228667176
842146079,55.0,86.0,176,0,0,0,29,52.8,9.2,2757,47,40,0.585004,2.904,2.65649816,19.90675092,91.4772093663912,7.74,0.1458801595333368
842668075,54.4,86.0,176,0,0,0,29,80.8,11.9,3007,47,40,0.521996,4.39552,3.747704287,21.71186072,85.26190955791351,7.74,0.2024478720034825
843190079,55.1,86.0,176,0,0,0,30,50.0,11.9,3296,47,40,0.522004,2.755,4.107892693,23.79856765,149.10681281306717,7.74,0.1157632694755896
843712075,55.3,86.0,176,0,0,0,30,38.2,6.1,3331,47,40,0.521996,2.11246,2.128087073,24.05128303,100.7397571078269,7.74,0.0878314889631898
844234076,55.5,86.0,176,0,0,0,29,31.8,4.7,3282,47,40,0.522001,1.7649,1.61555356,23.69748151,91.53796589041873,7.74,0.0744762686809244
844756078,55.5,86.0,176,0,0,0,29,31.7,1.6,3115,47,40,0.522002,1.75935,0.521990933,22.49166816,29.669533236706734,7.74,0.0782222993636769
845280076,55.8,86.0,176,0,0,0,30,19.3,2.3,2703,47,40,0.523998,1.07694,0.65111666,19.5168472,60.459882630415805,7.74,0.0551800190350416
845802078,54.8,86.0,176,0,0,0,30,66.0,8.6,2044,47,40,0.522002,3.6168,1.841044427,14.75857776,50.90257761004202,7.74,0.2450642642411364
846324079,55.2,86.0,176,0,0,0,30,44.1,21.9,2388,47,40,0.522001,2.43432,5.47726008,17.24240885,225.0016464556837,7.74,0.1411821295491435
846846075,54.5,86.0,176,0,0,0,30,73.2,17.5,2128,47,40,0.521996,3.9894,3.900269333,15.36509465,97.76581272873113,7.74,0.2596404441934238
847368076,55.1,86.0,176,0,0,0,30,48.8,10.0,1963,47,40,0.522001,2.68888,2.055915333,14.17372218,76.45991390467407,7.74,0.1897088122549894
847890075,54.7,86.0,176,0,0,0,30,65.4,10.7,2512,47,40,0.521999,3.57738,2.815064427,18.13774331,78.69067381715111,7.74,0.1972340185246562
848412076,55.2,86.0,176,0,0,0,29,47.1,8.2,2782,47,40,0.522001,2.59992,2.389218693,20.0872619,91.89585421859134,7.74,0.1294312790336048
848934075,55.1,86.0,176,0,0,0,29,47.3,6.8,3262,47,40,0.521999,2.60623,2.323152907,23.55307272,89.13844545569654,7.74,0.1106535028776491
849456077,54.8,86.0,176,0,0,0,30,64.5,12.7,3247,47,40,0.522002,3.5346,4.318877993,23.44476613,122.1885925705879,7.74,0.1507628602648807
849980075,54.6,86.0,176,0,0,0,30,69.0,10.1,3088,47,40,0.523998,3.7674,3.266506987,22.2967163,86.70454390295696,7.74,0.1689665845548745
850502079,54.8,85.5,176,0,0,0,30,64.1,10.6,2944,47,40,0.522004,3.51268,3.268350293,21.25697305,93.04435055285424,7.695,0.165248363054212
851024078,55.2,85.5,176,0,0,0,30,43.8,8.2,3408,47,40,0.521999,2.41776,2.92683584,24.60725685,121.05568129177419,7.695,0.0982539425153356
851546076,55.3,85.5,176,0,0,0,30,39.5,5.0,3388,48,40,0.521998,2.18435,1.774182667,24.46284806,81.22245368187335,7.695,0.0892925465850275
852068075,55.5,85.5,176,0,0,0,30,32.4,5.6,3307,48,40,0.521999,1.7982,1.939577547,23.87799249,107.86217033700368,7.695,0.0753078384103302
852590079,55.6,85.5,176,0,0,0,29,24.3,6.5,3213,48,40,0.522004,1.35108,2.1873033,23.1992712,161.89295230482278,7.695,0.0582380363741771
853634076,54.9,85.5,176,0,0,0,30,58.7,8.6,3039,48,40,1.043997,3.22263,2.73724756,21.94291478,84.93831311692624,7.695,0.1468642626702121
854158078,54.1,85.5,176,0,0,0,30,90.3,15.3,2900,48,40,0.524002,4.88523,4.647018,20.93927373,95.12383245005866,7.695,0.2333046533987881
854680076,55.1,85.5,176,0,0,0,30,44.3,6.7,2759,48,40,0.521998,2.44093,1.936027087,19.9211918,79.31514164683134,7.695,0.1225293157410391
855202078,55.1,85.5,176,0,0,0,30,45.6,8.0,2713,48,40,0.522002,2.51256,2.273132267,19.58905159,90.47076555385742,7.695,0.1282634837351
855724079,55.0,85.5,176,0,0,0,30,52.5,9.0,2453,48,40,0.522001,2.8875,2.3121978,17.7117374,80.07611428571427,7.695,0.1630274848135451
856246075,55.5,85.5,176,0,0,0,30,29.8,10.0,2591,48,40,0.521996,1.6539,2.713640667,18.70815801,164.0752564846726,7.695,0.0884052828245275
856768076,55.3,85.5,176,0,0,0,30,36.6,7.2,2556,48,40,0.522001,2.02398,1.92742848,18.45544264,95.22962084605581,7.695,0.1096684614658475
857290078,55.1,85.5,176,0,0,0,29,48.7,5.5,2373,48,40,0.522002,2.68337,1.3669271,17.13410226,50.94068652478041,7.695,0.1566098975762737
857812079,55.0,85.5,176,0,0,0,29,53.7,8.8,2318,48,40,0.522001,2.9535,2.136392427,16.7369781,72.33426196038599,7.695,0.1764655472662654
858336075,54.8,85.5,176,0,0,0,30,62.1,11.9,2615,48,40,0.523996,3.40308,3.259144233,18.88144855,95.77042658415317,7.695,0.1802340530700437
858858079,55.1,85.5,176,0,0,0,30,49.0,10.4,2818,48,40,0.522004,2.6999,3.069440747,20.34719771,113.68720126671357,7.695,0.1326914909109614
859380075,55.2,85.5,176,0,0,0,30,44.7,13.9,2922,48,40,0.521996,2.46744,4.25382812,21.09812339,172.39844211004117,7.695,0.116950685821162
859902079,55.0,85.5,176,0,0,0,30,53.5,7.8,2707,48,40,0.522004,2.9425,2.21140244,19.54572896,75.15386372132541,7.695,0.1505443980125671
860424075,55.3,85.5,176,0,0,0,30,37.7,6.8,3069,48,40,0.521996,2.08481,2.18570088,22.15952795,104.83933212139236,7.695,0.0940818777685198
860946076,55.5,85.5,176,0,0,0,30,31.5,4.9,2765,48,40,0.522001,1.74825,1.418979567,19.96451443,81.1657123981124,7.695,0.0875678697886568
861468078,55.0,85.5,176,0,0,0,30,55.9,5.6,2615,48,40,0.522002,3.0745,1.533714933,18.88144855,49.88501977557326,7.695,0.1628317865474362
861990079,55.5,85.5,176,0,0,0,30,28.9,7.7,2464,48,40,0.522001,1.60395,1.987084587,17.79116223,123.88694080239408,7.695,0.0901543125325095
862512078,55.3,85.5,176,0,0,0,30,38.9,9.1,2279,48,40,0.521999,2.15117,2.172054127,16.45538097,100.9708264339871,7.695,0.1307274504262054
863036082,53.9,85.5,176,0,0,0,30,99.3,9.1,2279,48,40,0.524004,5.35227,2.172054127,16.45538097,40.581923688453685,7.695,0.3252595615840062
863558077,52.1,85.5,176,0,0,0,30,186.8,31.0,1977,48,40,0.521995,9.73228,6.4187918,14.27480833,65.95362854336292,7.695,0.6817800824370157
864080076,53.8,85.5,176,0,0,0,30,101.4,20.0,2653,48,40,0.521999,5.45532,5.557150667,19.15582524,101.86663050013564,7.695,0.2847864778286106
864602078,54.9,85.5,176,0,0,0,30,53.2,9.3,3193,48,40,0.522002,2.92068,3.11004586,23.05486242,106.48362230713396,7.695,0.1266839049738298
865124079,54.8,85.5,176,0,0,0,30,58.9,8.4,3446,48,41,0.522001,3.22772,3.03165296,24.88163354,93.92552513848786,7.695,0.1297229940635159
865646075,55.0,85.5,176,0,0,0,30,50.5,5.6,3334,48,41,0.521996,2.7775,1.955413227,24.07294435,70.40191636363636,7.695,0.1153784912895376
866168079,54.9,85.5,176,0,0,0,30,51.2,7.6,3141,48,41,0.522004,2.81088,2.50015224,22.67939958,88.94553449453551,7.695,0.1239397890620876
866690078,54.7,85.5,176,0,0,0,30,61.8,8.6,3386,48,41,0.521999,3.38046,3.049792773,24.44840718,90.21827718712838,7.695,0.1382691303818509
867220079,54.4,85.5,176,0,0,0,30,80.9,9.6,3553,48,41,0.530001,4.40096,3.57232832,25.65422053,81.17156983930778,7.695,0.1715491606869725
867743075,55.2,85.5,176,0,0,0,30,42.1,6.9,3389,48,41,0.522996,2.32392,2.44909474,24.4700685,105.38636183689627,7.695,0.094969901698477
868265079,55.3,85.5,176,0,0,0,30,36.0,4.9,3315,48,41,0.522004,1.9908,1.7012359,23.935756,85.45488748241912,7.695,0.0831726392932815
868787075,55.4,85.5,176,0,0,0,30,31.7,5.3,3464,48,41,0.521996,1.75618,1.922820213,25.01160144,109.48878890546527,7.695,0.0702146163736407
869309079,55.2,85.5,176,0,0,0,30,42.0,5.0,3532,48,41,0.522004,2.3184,1.849590667,25.50259131,79.7787554779158,7.695,0.0909084089463064
869831078,55.5,85.5,176,0,0,0,30,27.8,5.1,3042,48,41,0.521999,1.5429,1.62485388,21.96457609,105.31167800894421,7.695,0.0702449249954998
870353076,56.1,85.5,176,0,0,0,30,0.6,4.2,2824,48,41,0.521998,0.03366,1.24222112,20.39052035,3690.4964943553173,7.695,0.0016507670928564
870875079,52.9,85.5,176,0,0,0,30,149.8,10.1,1880,48,41,0.522003,7.92442,1.988676533,13.57442573,25.095546841283024,7.695,0.5837757086464975
871399080,54.9,85.5,176,0,0,0,30,55.2,16.2,2505,48,41,0.524001,3.03048,4.2501834,18.08720024,140.24786172487526,7.695,0.1675483192416959
871921075,54.6,85.5,176,0,0,0,30,67.1,20.9,3155,48,41,0.521995,3.66366,6.906063633,22.78048573,188.501761435286,7.695,0.1608244900228473
872443076,55.0,85.5,176,0,0,0,30,47.0,7.7,3043,48,41,0.522001,2.585,2.454017207,21.97179653,94.93296738878144,7.695,0.1176508255240064
872965078,55.4,85.5,176,0,0,0,30,32.7,6.7,3190,48,41,0.522002,1.81158,2.238465533,23.0332011,123.56426616544674,7.695,0.0786508133252915
873487076,55.5,85.5,176,0,0,0,30,26.4,4.5,3279,48,41,0.521998,1.4652,1.5453927,23.67582019,105.47315724815725,7.695,0.061885923623413
874009078,55.1,85.5,176,0,0,0,30,51.5,4.4,3006,48,41,0.522002,2.83765,1.38524496,21.70464028,48.8166250242278,7.695,0.1307393240981186
874531079,55.0,85.5,176,0,0,0,30,52.5,7.8,3080,48,41,0.522001,2.8875,2.5161136,22.23895278,87.13813333333333,7.695,0.129839746887578
875053075,55.3,85.5,176,0,0,0,30,39.4,9.0,3314,49,41,0.521996,2.17882,3.1237764,23.92853556,143.37009941160812,7.695,0.0910553006696411
875575079,55.2,85.5,176,0,0,0,30,39.6,7.4,3300,49,41,0.522004,2.18592,2.557588,23.82744941,117.00281803542674,7.695,0.0917395715498866
876099078,55.4,85.5,176,0,0,0,30,32.3,9.2,3458,49,41,0.523999,1.78942,3.331944373,24.96827881,186.20247750667812,7.695,0.071667735434103
876621076,55.6,85.5,176,0,0,0,30,23.6,4.9,2929,49,41,0.521998,1.31216,1.503143273,21.14866646,114.5548769204975,7.695,0.0620445739442618
877143075,55.3,85.0,176,0,0,0,30,41.4,5.2,2659,49,41,0.521999,2.28942,1.448126853,19.19914787,63.25300089105538,7.649999999999999,0.1192459173449764
877665079,55.3,85.0,176,0,0,0,30,37.4,6.3,2992,49,41,0.522004,2.06822,1.97418144,21.60355413,95.45316455696201,7.649999999999999,0.0957351733679758
878187075,55.3,85.0,176,0,0,0,30,40.1,6.6,3161,49,41,0.521996,2.21753,2.18500964,22.82380836,98.533487258346,7.649999999999999,0.0971586321188336
878709079,55.0,85.0,176,0,0,0,30,51.5,8.0,3198,49,41,0.522004,2.8325,2.6794976,23.09096461,94.59832656663724,7.649999999999999,0.1226670278977141
879231078,55.1,85.0,176,0,0,0,30,48.1,7.2,2972,49,41,0.521999,2.65031,2.24112576,21.45914535,84.56089136742494,7.649999999999999,0.123504918615037
879753076,54.6,85.0,176,0,0,0,30,67.9,14.6,2889,49,41,0.521998,3.70734,4.41758916,20.85984889,119.15791807603296,7.649999999999999,0.1777261196641391
880277078,54.9,85.0,176,0,0,0,30,56.0,9.1,3138,49,41,0.524002,3.0744,2.99074412,22.65773826,97.27895264116576,7.649999999999999,0.1356887419530108
880799079,55.0,85.0,176,0,0,0,30,52.8,8.1,3183,49,41,0.522001,2.904,2.70026622,22.98265802,92.98437396694216,7.649999999999999,0.1263561419864002
881321075,54.8,85.0,176,0,0,0,30,60.8,9.4,3674,49,41,0.521996,3.33184,3.617028507,26.52789368,108.55948986145793,7.649999999999999,0.1255976083209332
881843076,54.8,85.0,176,0,0,0,30,60.0,10.0,3884,49,41,0.522001,3.288,4.067842667,28.04418591,123.71784267031632,7.649999999999999,0.1172435531040879
882365078,54.7,85.0,176,0,0,0,30,62.6,6.4,4154,49,41,0.522002,3.42422,2.784398507,29.9937045,81.31482518646582,7.649999999999999,0.1141646241130368
882887079,55.1,85.0,176,0,0,0,30,45.7,5.4,4176,49,41,0.522001,2.51807,2.36177856,30.15255416,93.79320511344005,7.649999999999999,0.0835110016431191
883409078,54.9,85.0,176,0,0,0,30,53.9,4.8,4186,49,41,0.521999,2.95911,2.10438592,30.22475856,71.11550162041965,7.649999999999999,0.0979035115905322
883931079,55.2,85.0,176,0,0,0,30,43.8,5.7,4155,49,41,0.522001,2.41776,2.4804519,30.00092494,102.592974488783,7.649999999999999,0.08058951531779
884455075,55.1,85.0,176,0,0,0,30,46.4,5.7,4216,49,41,0.523996,2.55664,2.51686768,30.44137173,98.44435196195006,7.649999999999999,0.0839857028348176
884977079,55.0,85.0,176,0,0,0,30,50.0,8.9,4319,49,41,0.522004,2.75,4.025855073,31.18507697,146.39472992727272,7.649999999999999,0.0881832038652813
885499078,54.9,85.0,176,0,0,0,30,53.0,5.5,4398,49,41,0.521999,2.9097,2.5333946,31.75549167,87.06720967797366,7.649999999999999,0.0916282459184484
886021076,55.1,85.0,176,0,0,0,30,44.4,5.8,4518,49,41,0.521998,2.44644,2.74447416,32.62194438,112.18236130867712,7.649999999999999,0.0749936904895182
886543078,55.2,85.0,176,0,0,0,30,38.6,3.0,4341,49,41,0.522002,2.13072,1.3639422,31.34392664,64.01320680333409,7.649999999999999,0.0679787195928684
887065079,55.3,85.0,176,0,0,0,30,41.8,4.1,4423,49,41,0.522001,2.31154,1.899265687,31.93600265,82.16451746454744,7.649999999999999,0.0723803797655308
887587078,55.5,85.0,176,0,0,0,30,31.9,3.4,4259,49,41,0.521999,1.77045,1.516601507,30.75185062,85.66192250557768,7.649999999999999,0.0575721449052746
888109079,55.2,85.0,176,0,0,0,30,45.8,4.1,4030,49,41,0.522001,2.52816,1.730508867,29.09837004,68.44934129960129,7.649999999999999,0.0868832170504626
